row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
0,TOI-2384 b,93,40,2,results/multi_system/_chunks/chunk_00/status_row0000_TOI-2384_b.png,results/multi_system/_chunks/chunk_00/batch_row0000_TOI-2384_b.npz,
1,HAT-P-28 b,46,86,3,results/multi_system/_chunks/chunk_00/status_row0001_HAT-P-28_b.png,results/multi_system/_chunks/chunk_00/batch_row0001_HAT-P-28_b.npz,
2,TOI-4773 b,30,103,2,results/multi_system/_chunks/chunk_00/status_row0002_TOI-4773_b.png,results/multi_system/_chunks/chunk_00/batch_row0002_TOI-4773_b.npz,
3,Kepler-33 c,0,133,2,results/multi_system/_chunks/chunk_00/status_row0003_Kepler-33_c.png,results/multi_system/_chunks/chunk_00/batch_row0003_Kepler-33_c.npz,
4,CoRoT-23 b,0,134,1,results/multi_system/_chunks/chunk_00/status_row0004_CoRoT-23_b.png,results/multi_system/_chunks/chunk_00/batch_row0004_CoRoT-23_b.npz,
5,Kepler-33 f,0,133,2,results/multi_system/_chunks/chunk_00/status_row0005_Kepler-33_f.png,results/multi_system/_chunks/chunk_00/batch_row0005_Kepler-33_f.npz,
6,CoRoT-28 b,0,130,5,results/multi_system/_chunks/chunk_00/status_row0006_CoRoT-28_b.png,results/multi_system/_chunks/chunk_00/batch_row0006_CoRoT-28_b.npz,
7,HAT-P-38 b,0,126,9,results/multi_system/_chunks/chunk_00/status_row0007_HAT-P-38_b.png,results/multi_system/_chunks/chunk_00/batch_row0007_HAT-P-38_b.npz,
8,Kepler-1859 c,0,133,2,results/multi_system/_chunks/chunk_00/status_row0008_Kepler-1859_c.png,results/multi_system/_chunks/chunk_00/batch_row0008_Kepler-1859_c.npz,
9,HD 202772 A b,0,132,3,results/multi_system/_chunks/chunk_00/status_row0009_HD_202772_A_b.png,results/multi_system/_chunks/chunk_00/batch_row0009_HD_202772_A_b.npz,
10,HAT-P-32 b,66,64,5,results/multi_system/_chunks/chunk_00/status_row0010_HAT-P-32_b.png,results/multi_system/_chunks/chunk_00/batch_row0010_HAT-P-32_b.npz,
11,XO-3 b,0,131,4,results/multi_system/_chunks/chunk_00/status_row0011_XO-3_b.png,results/multi_system/_chunks/chunk_00/batch_row0011_XO-3_b.npz,
12,TOI-6894 b,130,0,5,results/multi_system/_chunks/chunk_00/status_row0012_TOI-6894_b.png,results/multi_system/_chunks/chunk_00/batch_row0012_TOI-6894_b.npz,
13,K2-3 b,0,133,2,results/multi_system/_chunks/chunk_00/status_row0013_K2-3_b.png,results/multi_system/_chunks/chunk_00/batch_row0013_K2-3_b.npz,
14,TOI-5616 b,78,55,2,results/multi_system/_chunks/chunk_00/status_row0014_TOI-5616_b.png,results/multi_system/_chunks/chunk_00/batch_row0014_TOI-5616_b.npz,
15,HD 114082 b,0,99,36,results/multi_system/_chunks/chunk_00/status_row0015_HD_114082_b.png,results/multi_system/_chunks/chunk_00/batch_row0015_HD_114082_b.npz,
16,TOI-2134 b,0,130,5,results/multi_system/_chunks/chunk_00/status_row0016_TOI-2134_b.png,results/multi_system/_chunks/chunk_00/batch_row0016_TOI-2134_b.npz,
17,LTT 9779 b,0,129,6,results/multi_system/_chunks/chunk_00/status_row0017_LTT_9779_b.png,results/multi_system/_chunks/chunk_00/batch_row0017_LTT_9779_b.npz,
18,K2-290 b,0,132,3,results/multi_system/_chunks/chunk_00/status_row0018_K2-290_b.png,results/multi_system/_chunks/chunk_00/batch_row0018_K2-290_b.npz,
19,WASP-77 A b,0,101,34,results/multi_system/_chunks/chunk_00/status_row0019_WASP-77_A_b.png,results/multi_system/_chunks/chunk_00/batch_row0019_WASP-77_A_b.npz,
20,TOI-7510 d,0,133,2,results/multi_system/_chunks/chunk_00/status_row0020_TOI-7510_d.png,results/multi_system/_chunks/chunk_00/batch_row0020_TOI-7510_d.npz,
21,HAT-P-18 b,78,54,3,results/multi_system/_chunks/chunk_00/status_row0021_HAT-P-18_b.png,results/multi_system/_chunks/chunk_00/batch_row0021_HAT-P-18_b.npz,
22,HAT-P-23 b,48,85,2,results/multi_system/_chunks/chunk_00/status_row0022_HAT-P-23_b.png,results/multi_system/_chunks/chunk_00/batch_row0022_HAT-P-23_b.npz,
23,KELT-16 b,28,105,2,results/multi_system/_chunks/chunk_00/status_row0023_KELT-16_b.png,results/multi_system/_chunks/chunk_00/batch_row0023_KELT-16_b.npz,
24,KELT-9 b,0,131,4,results/multi_system/_chunks/chunk_00/status_row0024_KELT-9_b.png,results/multi_system/_chunks/chunk_00/batch_row0024_KELT-9_b.npz,
25,WASP-64 b,56,77,2,results/multi_system/_chunks/chunk_00/status_row0025_WASP-64_b.png,results/multi_system/_chunks/chunk_00/batch_row0025_WASP-64_b.npz,
26,Qatar-1 b,57,75,3,results/multi_system/_chunks/chunk_00/status_row0026_Qatar-1_b.png,results/multi_system/_chunks/chunk_00/batch_row0026_Qatar-1_b.npz,
27,TOI-1201 b,0,129,6,results/multi_system/_chunks/chunk_00/status_row0027_TOI-1201_b.png,results/multi_system/_chunks/chunk_00/batch_row0027_TOI-1201_b.npz,
28,TOI-4364 b,0,134,1,results/multi_system/_chunks/chunk_00/status_row0028_TOI-4364_b.png,results/multi_system/_chunks/chunk_00/batch_row0028_TOI-4364_b.npz,
29,TOI-4495 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0029_TOI-4495_b.png,results/multi_system/_chunks/chunk_01/batch_row0029_TOI-4495_b.npz,
30,TOI-4495 c,0,133,2,results/multi_system/_chunks/chunk_01/status_row0030_TOI-4495_c.png,results/multi_system/_chunks/chunk_01/batch_row0030_TOI-4495_c.npz,
31,TOI-283 b,0,134,1,results/multi_system/_chunks/chunk_01/status_row0031_TOI-283_b.png,results/multi_system/_chunks/chunk_01/batch_row0031_TOI-283_b.npz,
32,HD 207496 b,0,133,2,results/multi_system/_chunks/chunk_01/status_row0032_HD_207496_b.png,results/multi_system/_chunks/chunk_01/batch_row0032_HD_207496_b.npz,
33,TOI-125 c,0,132,3,results/multi_system/_chunks/chunk_01/status_row0033_TOI-125_c.png,results/multi_system/_chunks/chunk_01/batch_row0033_TOI-125_c.npz,
34,HATS-6 b,104,29,2,results/multi_system/_chunks/chunk_01/status_row0034_HATS-6_b.png,results/multi_system/_chunks/chunk_01/batch_row0034_HATS-6_b.npz,
35,HATS-5 b,0,130,5,results/multi_system/_chunks/chunk_01/status_row0035_HATS-5_b.png,results/multi_system/_chunks/chunk_01/batch_row0035_HATS-5_b.npz,
36,HAT-P-42 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0036_HAT-P-42_b.png,results/multi_system/_chunks/chunk_01/batch_row0036_HAT-P-42_b.npz,
37,HD 136352 c,0,135,0,results/multi_system/_chunks/chunk_01/status_row0037_HD_136352_c.png,results/multi_system/_chunks/chunk_01/batch_row0037_HD_136352_c.npz,
38,WASP-194 b,50,83,2,results/multi_system/_chunks/chunk_01/status_row0038_WASP-194_b.png,results/multi_system/_chunks/chunk_01/batch_row0038_WASP-194_b.npz,
39,K2-216 b,0,134,1,results/multi_system/_chunks/chunk_01/status_row0039_K2-216_b.png,results/multi_system/_chunks/chunk_01/batch_row0039_K2-216_b.npz,
40,TOI-2202 b,75,58,2,results/multi_system/_chunks/chunk_01/status_row0040_TOI-2202_b.png,results/multi_system/_chunks/chunk_01/batch_row0040_TOI-2202_b.npz,
41,TOI-733 b,0,133,2,results/multi_system/_chunks/chunk_01/status_row0041_TOI-733_b.png,results/multi_system/_chunks/chunk_01/batch_row0041_TOI-733_b.npz,
42,Qatar-6 b,108,22,5,results/multi_system/_chunks/chunk_01/status_row0042_Qatar-6_b.png,results/multi_system/_chunks/chunk_01/batch_row0042_Qatar-6_b.npz,
43,K2-419 A b,113,17,5,results/multi_system/_chunks/chunk_01/status_row0043_K2-419_A_b.png,results/multi_system/_chunks/chunk_01/batch_row0043_K2-419_A_b.npz,
44,TOI-169 b,45,88,2,results/multi_system/_chunks/chunk_01/status_row0044_TOI-169_b.png,results/multi_system/_chunks/chunk_01/batch_row0044_TOI-169_b.npz,
45,K2-28 b,0,133,2,results/multi_system/_chunks/chunk_01/status_row0045_K2-28_b.png,results/multi_system/_chunks/chunk_01/batch_row0045_K2-28_b.npz,
46,K2-321 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0046_K2-321_b.png,results/multi_system/_chunks/chunk_01/batch_row0046_K2-321_b.npz,
47,HD 191939 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0047_HD_191939_b.png,results/multi_system/_chunks/chunk_01/batch_row0047_HD_191939_b.npz,
48,HD 191939 c,0,132,3,results/multi_system/_chunks/chunk_01/status_row0048_HD_191939_c.png,results/multi_system/_chunks/chunk_01/batch_row0048_HD_191939_c.npz,
49,HD 191939 d,0,132,3,results/multi_system/_chunks/chunk_01/status_row0049_HD_191939_d.png,results/multi_system/_chunks/chunk_01/batch_row0049_HD_191939_d.npz,
50,TOI-1203 b,0,135,0,results/multi_system/_chunks/chunk_01/status_row0050_TOI-1203_b.png,results/multi_system/_chunks/chunk_01/batch_row0050_TOI-1203_b.npz,
51,TOI-1203.01,0,132,3,results/multi_system/_chunks/chunk_01/status_row0051_TOI-1203.01.png,results/multi_system/_chunks/chunk_01/batch_row0051_TOI-1203.01.npz,
52,TOI-181 b,0,134,1,results/multi_system/_chunks/chunk_01/status_row0052_TOI-181_b.png,results/multi_system/_chunks/chunk_01/batch_row0052_TOI-181_b.npz,
53,HIP 65 A b,125,5,5,results/multi_system/_chunks/chunk_01/status_row0053_HIP_65_A_b.png,results/multi_system/_chunks/chunk_01/batch_row0053_HIP_65_A_b.npz,
54,K2-266 c,0,132,3,results/multi_system/_chunks/chunk_01/status_row0054_K2-266_c.png,results/multi_system/_chunks/chunk_01/batch_row0054_K2-266_c.npz,
55,HATS-1 b,29,103,3,results/multi_system/_chunks/chunk_01/status_row0055_HATS-1_b.png,results/multi_system/_chunks/chunk_01/batch_row0055_HATS-1_b.npz,
56,NGTS-21 b,86,46,3,results/multi_system/_chunks/chunk_01/status_row0056_NGTS-21_b.png,results/multi_system/_chunks/chunk_01/batch_row0056_NGTS-21_b.npz,
57,HD 21520 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0057_HD_21520_b.png,results/multi_system/_chunks/chunk_01/batch_row0057_HD_21520_b.npz,
58,HAT-P-37 b,78,55,2,results/multi_system/_chunks/chunk_02/status_row0058_HAT-P-37_b.png,results/multi_system/_chunks/chunk_02/batch_row0058_HAT-P-37_b.npz,
59,HD 221416 b,0,133,2,results/multi_system/_chunks/chunk_02/status_row0059_HD_221416_b.png,results/multi_system/_chunks/chunk_02/batch_row0059_HD_221416_b.npz,
60,K2-285 e,0,130,5,results/multi_system/_chunks/chunk_02/status_row0060_K2-285_e.png,results/multi_system/_chunks/chunk_02/batch_row0060_K2-285_e.npz,
61,TOI-1266 b,0,132,3,results/multi_system/_chunks/chunk_02/status_row0061_TOI-1266_b.png,results/multi_system/_chunks/chunk_02/batch_row0061_TOI-1266_b.npz,
62,K2-290 c,0,133,2,results/multi_system/_chunks/chunk_02/status_row0062_K2-290_c.png,results/multi_system/_chunks/chunk_02/batch_row0062_K2-290_c.npz,
63,WASP-19 b,55,77,3,results/multi_system/_chunks/chunk_02/status_row0063_WASP-19_b.png,results/multi_system/_chunks/chunk_02/batch_row0063_WASP-19_b.npz,
64,TOI-7166 b,0,131,4,results/multi_system/_chunks/chunk_02/status_row0064_TOI-7166_b.png,results/multi_system/_chunks/chunk_02/batch_row0064_TOI-7166_b.npz,
65,TOI-813 b,0,133,2,results/multi_system/_chunks/chunk_02/status_row0065_TOI-813_b.png,results/multi_system/_chunks/chunk_02/batch_row0065_TOI-813_b.npz,
66,TOI-220 b,0,133,2,results/multi_system/_chunks/chunk_02/status_row0066_TOI-220_b.png,results/multi_system/_chunks/chunk_02/batch_row0066_TOI-220_b.npz,
67,TrES-3 b,108,19,8,results/multi_system/_chunks/chunk_02/status_row0067_TrES-3_b.png,results/multi_system/_chunks/chunk_02/batch_row0067_TrES-3_b.npz,
68,TOI-451 d,0,129,6,results/multi_system/_chunks/chunk_02/status_row0068_TOI-451_d.png,results/multi_system/_chunks/chunk_02/batch_row0068_TOI-451_d.npz,
69,WASP-195 b,0,132,3,results/multi_system/_chunks/chunk_02/status_row0069_WASP-195_b.png,results/multi_system/_chunks/chunk_02/batch_row0069_WASP-195_b.npz,
70,TIC 257060897 b,0,132,3,results/multi_system/_chunks/chunk_02/status_row0070_TIC_257060897_b.png,results/multi_system/_chunks/chunk_02/batch_row0070_TIC_257060897_b.npz,
71,HD 106315 b,0,130,5,results/multi_system/_chunks/chunk_02/status_row0071_HD_106315_b.png,results/multi_system/_chunks/chunk_02/batch_row0071_HD_106315_b.npz,
72,HD 106315 c,0,133,2,results/multi_system/_chunks/chunk_02/status_row0072_HD_106315_c.png,results/multi_system/_chunks/chunk_02/batch_row0072_HD_106315_c.npz,
73,HD 97658 b,0,129,6,results/multi_system/_chunks/chunk_02/status_row0073_HD_97658_b.png,results/multi_system/_chunks/chunk_02/batch_row0073_HD_97658_b.npz,
74,AU Mic b,0,134,1,results/multi_system/_chunks/chunk_02/status_row0074_AU_Mic_b.png,results/multi_system/_chunks/chunk_02/batch_row0074_AU_Mic_b.npz,
75,WASP-189 b,0,134,1,results/multi_system/_chunks/chunk_02/status_row0075_WASP-189_b.png,results/multi_system/_chunks/chunk_02/batch_row0075_WASP-189_b.npz,
76,Gliese 12 b,0,129,6,results/multi_system/_chunks/chunk_02/status_row0076_Gliese_12_b.png,results/multi_system/_chunks/chunk_02/batch_row0076_Gliese_12_b.npz,
77,K2-3 d,0,132,3,results/multi_system/_chunks/chunk_02/status_row0077_K2-3_d.png,results/multi_system/_chunks/chunk_02/batch_row0077_K2-3_d.npz,
78,Kepler-1987 b,0,129,6,results/multi_system/_chunks/chunk_02/status_row0078_Kepler-1987_b.png,results/multi_system/_chunks/chunk_02/batch_row0078_Kepler-1987_b.npz,
79,K2-167 b,0,131,4,results/multi_system/_chunks/chunk_02/status_row0079_K2-167_b.png,results/multi_system/_chunks/chunk_02/batch_row0079_K2-167_b.npz,
80,K2-266 d,0,132,3,results/multi_system/_chunks/chunk_02/status_row0080_K2-266_d.png,results/multi_system/_chunks/chunk_02/batch_row0080_K2-266_d.npz,
81,K2-261 b,0,132,3,results/multi_system/_chunks/chunk_02/status_row0081_K2-261_b.png,results/multi_system/_chunks/chunk_02/batch_row0081_K2-261_b.npz,
82,TOI-1855 b,105,28,2,results/multi_system/_chunks/chunk_02/status_row0082_TOI-1855_b.png,results/multi_system/_chunks/chunk_02/batch_row0082_TOI-1855_b.npz,
83,HD 18599 b,0,132,3,results/multi_system/_chunks/chunk_02/status_row0083_HD_18599_b.png,results/multi_system/_chunks/chunk_02/batch_row0083_HD_18599_b.npz,
84,TOI-4153 b,0,130,5,results/multi_system/_chunks/chunk_02/status_row0084_TOI-4153_b.png,results/multi_system/_chunks/chunk_02/batch_row0084_TOI-4153_b.npz,
85,WASP-116 b,0,129,6,results/multi_system/_chunks/chunk_02/status_row0085_WASP-116_b.png,results/multi_system/_chunks/chunk_02/batch_row0085_WASP-116_b.npz,
86,K2-277 b,0,132,3,results/multi_system/_chunks/chunk_02/status_row0086_K2-277_b.png,results/multi_system/_chunks/chunk_02/batch_row0086_K2-277_b.npz,
87,TOI-1437 b,0,132,3,results/multi_system/_chunks/chunk_03/status_row0087_TOI-1437_b.png,results/multi_system/_chunks/chunk_03/batch_row0087_TOI-1437_b.npz,
88,Kepler-74 b,0,132,3,results/multi_system/_chunks/chunk_03/status_row0088_Kepler-74_b.png,results/multi_system/_chunks/chunk_03/batch_row0088_Kepler-74_b.npz,
89,K2-291 b,0,130,5,results/multi_system/_chunks/chunk_03/status_row0089_K2-291_b.png,results/multi_system/_chunks/chunk_03/batch_row0089_K2-291_b.npz,
90,TOI-1408 b,108,22,5,results/multi_system/_chunks/chunk_03/status_row0090_TOI-1408_b.png,results/multi_system/_chunks/chunk_03/batch_row0090_TOI-1408_b.npz,
91,Kepler-15 b,4,128,3,results/multi_system/_chunks/chunk_03/status_row0091_Kepler-15_b.png,results/multi_system/_chunks/chunk_03/batch_row0091_Kepler-15_b.npz,
92,TOI-4507 b,0,132,3,results/multi_system/_chunks/chunk_03/status_row0092_TOI-4507_b.png,results/multi_system/_chunks/chunk_03/batch_row0092_TOI-4507_b.npz,
93,TOI-1801 b,0,132,3,results/multi_system/_chunks/chunk_03/status_row0093_TOI-1801_b.png,results/multi_system/_chunks/chunk_03/batch_row0093_TOI-1801_b.npz,
94,HATS-3 b,36,98,1,results/multi_system/_chunks/chunk_03/status_row0094_HATS-3_b.png,results/multi_system/_chunks/chunk_03/batch_row0094_HATS-3_b.npz,
95,TOI-3568 b,0,130,5,results/multi_system/_chunks/chunk_03/status_row0095_TOI-3568_b.png,results/multi_system/_chunks/chunk_03/batch_row0095_TOI-3568_b.npz,
96,TOI-150.01,0,132,3,results/multi_system/_chunks/chunk_03/status_row0096_TOI-150.01.png,results/multi_system/_chunks/chunk_03/batch_row0096_TOI-150.01.npz,
97,WASP-149 b,54,78,3,results/multi_system/_chunks/chunk_03/status_row0097_WASP-149_b.png,results/multi_system/_chunks/chunk_03/batch_row0097_WASP-149_b.npz,
98,HIP 116454 b,0,127,8,results/multi_system/_chunks/chunk_03/status_row0098_HIP_116454_b.png,results/multi_system/_chunks/chunk_03/batch_row0098_HIP_116454_b.npz,
99,TOI-5349 b,91,43,1,results/multi_system/_chunks/chunk_03/status_row0099_TOI-5349_b.png,results/multi_system/_chunks/chunk_03/batch_row0099_TOI-5349_b.npz,
100,TOI-6054.01,0,130,5,results/multi_system/_chunks/chunk_03/status_row0100_TOI-6054.01.png,results/multi_system/_chunks/chunk_03/batch_row0100_TOI-6054.01.npz,
101,Wolf 327 b,0,134,1,results/multi_system/_chunks/chunk_03/status_row0101_Wolf_327_b.png,results/multi_system/_chunks/chunk_03/batch_row0101_Wolf_327_b.npz,
102,TOI-3629 b,44,89,2,results/multi_system/_chunks/chunk_03/status_row0102_TOI-3629_b.png,results/multi_system/_chunks/chunk_03/batch_row0102_TOI-3629_b.npz,
103,TOI-5800 b,0,131,4,results/multi_system/_chunks/chunk_03/status_row0103_TOI-5800_b.png,results/multi_system/_chunks/chunk_03/batch_row0103_TOI-5800_b.npz,
104,HATS-54 b,0,133,2,results/multi_system/_chunks/chunk_03/status_row0104_HATS-54_b.png,results/multi_system/_chunks/chunk_03/batch_row0104_HATS-54_b.npz,
105,K2-98 b,0,133,2,results/multi_system/_chunks/chunk_03/status_row0105_K2-98_b.png,results/multi_system/_chunks/chunk_03/batch_row0105_K2-98_b.npz,
106,HATS-71 b,117,15,3,results/multi_system/_chunks/chunk_03/status_row0106_HATS-71_b.png,results/multi_system/_chunks/chunk_03/batch_row0106_HATS-71_b.npz,
107,WASP-193 b,0,131,4,results/multi_system/_chunks/chunk_03/status_row0107_WASP-193_b.png,results/multi_system/_chunks/chunk_03/batch_row0107_WASP-193_b.npz,
108,HAT-P-69 b,0,134,1,results/multi_system/_chunks/chunk_03/status_row0108_HAT-P-69_b.png,results/multi_system/_chunks/chunk_03/batch_row0108_HAT-P-69_b.npz,
109,TOI-2443 b,0,131,4,results/multi_system/_chunks/chunk_03/status_row0109_TOI-2443_b.png,results/multi_system/_chunks/chunk_03/batch_row0109_TOI-2443_b.npz,
110,WASP-174 b,74,54,7,results/multi_system/_chunks/chunk_03/status_row0110_WASP-174_b.png,results/multi_system/_chunks/chunk_03/batch_row0110_WASP-174_b.npz,
111,HATS-38 b,0,134,1,results/multi_system/_chunks/chunk_03/status_row0111_HATS-38_b.png,results/multi_system/_chunks/chunk_03/batch_row0111_HATS-38_b.npz,
112,TOI-6303 b,106,28,1,results/multi_system/_chunks/chunk_03/status_row0112_TOI-6303_b.png,results/multi_system/_chunks/chunk_03/batch_row0112_TOI-6303_b.npz,
113,HIP 113103 b,0,132,3,results/multi_system/_chunks/chunk_03/status_row0113_HIP_113103_b.png,results/multi_system/_chunks/chunk_03/batch_row0113_HIP_113103_b.npz,
114,K2-260 b,0,129,6,results/multi_system/_chunks/chunk_03/status_row0114_K2-260_b.png,results/multi_system/_chunks/chunk_03/batch_row0114_K2-260_b.npz,
115,TOI-672 b,0,133,2,results/multi_system/_chunks/chunk_03/status_row0115_TOI-672_b.png,results/multi_system/_chunks/chunk_03/batch_row0115_TOI-672_b.npz,
116,TOI-559 b,0,132,3,results/multi_system/_chunks/chunk_04/status_row0116_TOI-559_b.png,results/multi_system/_chunks/chunk_04/batch_row0116_TOI-559_b.npz,
117,TOI-2406 b,0,130,5,results/multi_system/_chunks/chunk_04/status_row0117_TOI-2406_b.png,results/multi_system/_chunks/chunk_04/batch_row0117_TOI-2406_b.npz,
118,TOI-6034 b,116,16,3,results/multi_system/_chunks/chunk_04/status_row0118_TOI-6034_b.png,results/multi_system/_chunks/chunk_04/batch_row0118_TOI-6034_b.npz,
119,K2-138 b,0,129,6,results/multi_system/_chunks/chunk_04/status_row0119_K2-138_b.png,results/multi_system/_chunks/chunk_04/batch_row0119_K2-138_b.npz,
120,TOI-4201 b,113,21,1,results/multi_system/_chunks/chunk_04/status_row0120_TOI-4201_b.png,results/multi_system/_chunks/chunk_04/batch_row0120_TOI-4201_b.npz,
121,TOI-500 b,0,133,2,results/multi_system/_chunks/chunk_04/status_row0121_TOI-500_b.png,results/multi_system/_chunks/chunk_04/batch_row0121_TOI-500_b.npz,
122,TOI-2018 b,0,133,2,results/multi_system/_chunks/chunk_04/status_row0122_TOI-2018_b.png,results/multi_system/_chunks/chunk_04/batch_row0122_TOI-2018_b.npz,
123,TOI-5882 b,0,130,5,results/multi_system/_chunks/chunk_04/status_row0123_TOI-5882_b.png,results/multi_system/_chunks/chunk_04/batch_row0123_TOI-5882_b.npz,
124,HAT-P-39 b,0,128,7,results/multi_system/_chunks/chunk_04/status_row0124_HAT-P-39_b.png,results/multi_system/_chunks/chunk_04/batch_row0124_HAT-P-39_b.npz,
125,HD 109833 c,0,133,2,results/multi_system/_chunks/chunk_04/status_row0125_HD_109833_c.png,results/multi_system/_chunks/chunk_04/batch_row0125_HD_109833_c.npz,
126,HAT-P-44 b,69,62,4,results/multi_system/_chunks/chunk_04/status_row0126_HAT-P-44_b.png,results/multi_system/_chunks/chunk_04/batch_row0126_HAT-P-44_b.npz,
127,TOI-5232 b,0,133,2,results/multi_system/_chunks/chunk_04/status_row0127_TOI-5232_b.png,results/multi_system/_chunks/chunk_04/batch_row0127_TOI-5232_b.npz,
128,NGTS-31 b,19,114,2,results/multi_system/_chunks/chunk_04/status_row0128_NGTS-31_b.png,results/multi_system/_chunks/chunk_04/batch_row0128_NGTS-31_b.npz,
129,NGTS-8 b,47,83,5,results/multi_system/_chunks/chunk_04/status_row0129_NGTS-8_b.png,results/multi_system/_chunks/chunk_04/batch_row0129_NGTS-8_b.npz,
130,Qatar-9 b,32,97,6,results/multi_system/_chunks/chunk_04/status_row0130_Qatar-9_b.png,results/multi_system/_chunks/chunk_04/batch_row0130_Qatar-9_b.npz,
131,KOI-94 e,0,134,1,results/multi_system/_chunks/chunk_04/status_row0131_KOI-94_e.png,results/multi_system/_chunks/chunk_04/batch_row0131_KOI-94_e.npz,
132,NGTS-9 b,37,96,2,results/multi_system/_chunks/chunk_04/status_row0132_NGTS-9_b.png,results/multi_system/_chunks/chunk_04/batch_row0132_NGTS-9_b.npz,
133,Kepler-447 b,0,0,135,results/multi_system/_chunks/chunk_04/status_row0133_Kepler-447_b.png,results/multi_system/_chunks/chunk_04/batch_row0133_Kepler-447_b.npz,
134,HD 15906 b,0,135,0,results/multi_system/_chunks/chunk_04/status_row0134_HD_15906_b.png,results/multi_system/_chunks/chunk_04/batch_row0134_HD_15906_b.npz,
135,NGTS-4 b,0,132,3,results/multi_system/_chunks/chunk_04/status_row0135_NGTS-4_b.png,results/multi_system/_chunks/chunk_04/batch_row0135_NGTS-4_b.npz,
136,HD 260655 c,0,133,2,results/multi_system/_chunks/chunk_04/status_row0136_HD_260655_c.png,results/multi_system/_chunks/chunk_04/batch_row0136_HD_260655_c.npz,
137,WASP-155 b,25,106,4,results/multi_system/_chunks/chunk_04/status_row0137_WASP-155_b.png,results/multi_system/_chunks/chunk_04/batch_row0137_WASP-155_b.npz,
138,HAT-P-46 b,0,132,3,results/multi_system/_chunks/chunk_04/status_row0138_HAT-P-46_b.png,results/multi_system/_chunks/chunk_04/batch_row0138_HAT-P-46_b.npz,
139,TOI-6330 b,112,21,2,results/multi_system/_chunks/chunk_04/status_row0139_TOI-6330_b.png,results/multi_system/_chunks/chunk_04/batch_row0139_TOI-6330_b.npz,
140,K2-30 b,20,113,2,results/multi_system/_chunks/chunk_04/status_row0140_K2-30_b.png,results/multi_system/_chunks/chunk_04/batch_row0140_K2-30_b.npz,
141,XO-6 b,4,129,2,results/multi_system/_chunks/chunk_04/status_row0141_XO-6_b.png,results/multi_system/_chunks/chunk_04/batch_row0141_XO-6_b.npz,
142,KELT-4 A b,8,125,2,results/multi_system/_chunks/chunk_04/status_row0142_KELT-4_A_b.png,results/multi_system/_chunks/chunk_04/batch_row0142_KELT-4_A_b.npz,
143,TOI-125 b,0,133,2,results/multi_system/_chunks/chunk_04/status_row0143_TOI-125_b.png,results/multi_system/_chunks/chunk_04/batch_row0143_TOI-125_b.npz,
144,Qatar-4 b,70,62,3,results/multi_system/_chunks/chunk_04/status_row0144_Qatar-4_b.png,results/multi_system/_chunks/chunk_04/batch_row0144_Qatar-4_b.npz,
145,TOI-6651 b,0,121,14,results/multi_system/_chunks/chunk_05/status_row0145_TOI-6651_b.png,results/multi_system/_chunks/chunk_05/batch_row0145_TOI-6651_b.npz,
146,TOI-4603 b,0,0,135,results/multi_system/_chunks/chunk_05/status_row0146_TOI-4603_b.png,results/multi_system/_chunks/chunk_05/batch_row0146_TOI-4603_b.npz,
147,K2-285 b,0,133,2,results/multi_system/_chunks/chunk_05/status_row0147_K2-285_b.png,results/multi_system/_chunks/chunk_05/batch_row0147_K2-285_b.npz,
148,TOI-1052 b,0,129,6,results/multi_system/_chunks/chunk_05/status_row0148_TOI-1052_b.png,results/multi_system/_chunks/chunk_05/batch_row0148_TOI-1052_b.npz,
149,K2-329 b,18,109,8,results/multi_system/_chunks/chunk_05/status_row0149_K2-329_b.png,results/multi_system/_chunks/chunk_05/batch_row0149_K2-329_b.npz,
150,TOI-521 b,0,132,3,results/multi_system/_chunks/chunk_05/status_row0150_TOI-521_b.png,results/multi_system/_chunks/chunk_05/batch_row0150_TOI-521_b.npz,
151,NGTS-1 b,126,1,8,results/multi_system/_chunks/chunk_05/status_row0151_NGTS-1_b.png,results/multi_system/_chunks/chunk_05/batch_row0151_NGTS-1_b.npz,
152,TOI-1820 b,0,133,2,results/multi_system/_chunks/chunk_05/status_row0152_TOI-1820_b.png,results/multi_system/_chunks/chunk_05/batch_row0152_TOI-1820_b.npz,
153,K2-287 b,0,133,2,results/multi_system/_chunks/chunk_05/status_row0153_K2-287_b.png,results/multi_system/_chunks/chunk_05/batch_row0153_K2-287_b.npz,
154,HD 89345 b,0,133,2,results/multi_system/_chunks/chunk_05/status_row0154_HD_89345_b.png,results/multi_system/_chunks/chunk_05/batch_row0154_HD_89345_b.npz,
155,TOI-4406 b,14,117,4,results/multi_system/_chunks/chunk_05/status_row0155_TOI-4406_b.png,results/multi_system/_chunks/chunk_05/batch_row0155_TOI-4406_b.npz,
156,TOI-1135 b,0,130,5,results/multi_system/_chunks/chunk_05/status_row0156_TOI-1135_b.png,results/multi_system/_chunks/chunk_05/batch_row0156_TOI-1135_b.npz,
