row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
272,NGTS-11 b,28,105,2,results/multi_system/_chunks/chunk_09/status_row0272_NGTS-11_b.png,results/multi_system/_chunks/chunk_09/batch_row0272_NGTS-11_b.npz,
278,NGTS-33 b,24,109,2,results/multi_system/_chunks/chunk_09/status_row0278_NGTS-33_b.png,results/multi_system/_chunks/chunk_09/batch_row0278_NGTS-33_b.npz,
284,HATS-4 b,18,114,3,results/multi_system/_chunks/chunk_09/status_row0284_HATS-4_b.png,results/multi_system/_chunks/chunk_09/batch_row0284_HATS-4_b.npz,
286,BD-14 3065 b,49,83,3,results/multi_system/_chunks/chunk_09/status_row0286_BD-14_3065_b.png,results/multi_system/_chunks/chunk_09/batch_row0286_BD-14_3065_b.npz,
293,TIC 237913194 b,60,73,2,results/multi_system/_chunks/chunk_10/status_row0293_TIC_237913194_b.png,results/multi_system/_chunks/chunk_10/batch_row0293_TIC_237913194_b.npz,
301,TOI-1431 b,14,119,2,results/multi_system/_chunks/chunk_10/status_row0301_TOI-1431_b.png,results/multi_system/_chunks/chunk_10/batch_row0301_TOI-1431_b.npz,
302,GPX-1 b,16,117,2,results/multi_system/_chunks/chunk_10/status_row0302_GPX-1_b.png,results/multi_system/_chunks/chunk_10/batch_row0302_GPX-1_b.npz,
312,HATS-22 b,81,51,3,results/multi_system/_chunks/chunk_10/status_row0312_HATS-22_b.png,results/multi_system/_chunks/chunk_10/batch_row0312_HATS-22_b.npz,
317,WASP-18 b,8,119,8,results/multi_system/_chunks/chunk_10/status_row0317_WASP-18_b.png,results/multi_system/_chunks/chunk_10/batch_row0317_WASP-18_b.npz,
319,HAT-P-20 b,30,102,3,results/multi_system/_chunks/chunk_11/status_row0319_HAT-P-20_b.png,results/multi_system/_chunks/chunk_11/batch_row0319_HAT-P-20_b.npz,
321,K2-29 b,71,61,3,results/multi_system/_chunks/chunk_11/status_row0321_K2-29_b.png,results/multi_system/_chunks/chunk_11/batch_row0321_K2-29_b.npz,
326,TOI-6420 b,37,91,7,results/multi_system/_chunks/chunk_11/status_row0326_TOI-6420_b.png,results/multi_system/_chunks/chunk_11/batch_row0326_TOI-6420_b.npz,
333,TOI-2379 b,103,29,3,results/multi_system/_chunks/chunk_11/status_row0333_TOI-2379_b.png,results/multi_system/_chunks/chunk_11/batch_row0333_TOI-2379_b.npz,
335,TOI-7149 b,128,2,5,results/multi_system/_chunks/chunk_11/status_row0335_TOI-7149_b.png,results/multi_system/_chunks/chunk_11/batch_row0335_TOI-7149_b.npz,
340,TOI-3884 b,84,45,6,results/multi_system/_chunks/chunk_11/status_row0340_TOI-3884_b.png,results/multi_system/_chunks/chunk_11/batch_row0340_TOI-3884_b.npz,
342,TOI-2107 b,15,116,4,results/multi_system/_chunks/chunk_11/status_row0342_TOI-2107_b.png,results/multi_system/_chunks/chunk_11/batch_row0342_TOI-2107_b.npz,
343,WASP-80 b,92,41,2,results/multi_system/_chunks/chunk_11/status_row0343_WASP-80_b.png,results/multi_system/_chunks/chunk_11/batch_row0343_WASP-80_b.npz,
349,HATS-59 b,52,76,7,results/multi_system/_chunks/chunk_12/status_row0349_HATS-59_b.png,results/multi_system/_chunks/chunk_12/batch_row0349_HATS-59_b.npz,
352,Kepler-75 b,51,80,4,results/multi_system/_chunks/chunk_12/status_row0352_Kepler-75_b.png,results/multi_system/_chunks/chunk_12/batch_row0352_Kepler-75_b.npz,
355,CoRoT-16 b,62,72,1,results/multi_system/_chunks/chunk_12/status_row0355_CoRoT-16_b.png,results/multi_system/_chunks/chunk_12/batch_row0355_CoRoT-16_b.npz,
361,TOI-5573 b,91,43,1,results/multi_system/_chunks/chunk_12/status_row0361_TOI-5573_b.png,results/multi_system/_chunks/chunk_12/batch_row0361_TOI-5573_b.npz,
365,TOI-1899 b,92,34,9,results/multi_system/_chunks/chunk_12/status_row0365_TOI-1899_b.png,results/multi_system/_chunks/chunk_12/batch_row0365_TOI-1899_b.npz,
370,TOI-5688 A b,86,46,3,results/multi_system/_chunks/chunk_12/status_row0370_TOI-5688_A_b.png,results/multi_system/_chunks/chunk_12/batch_row0370_TOI-5688_A_b.npz,
372,K2-25 b,15,119,1,results/multi_system/_chunks/chunk_12/status_row0372_K2-25_b.png,results/multi_system/_chunks/chunk_12/batch_row0372_K2-25_b.npz,
373,K2-237 b,35,95,5,results/multi_system/_chunks/chunk_12/status_row0373_K2-237_b.png,results/multi_system/_chunks/chunk_12/batch_row0373_K2-237_b.npz,
380,TOI-5218 b,65,63,7,results/multi_system/_chunks/chunk_13/status_row0380_TOI-5218_b.png,results/multi_system/_chunks/chunk_13/batch_row0380_TOI-5218_b.npz,
382,TOI-677 b,57,74,4,results/multi_system/_chunks/chunk_13/status_row0382_TOI-677_b.png,results/multi_system/_chunks/chunk_13/batch_row0382_TOI-677_b.npz,
383,KELT-23 A b,75,57,3,results/multi_system/_chunks/chunk_13/status_row0383_KELT-23_A_b.png,results/multi_system/_chunks/chunk_13/batch_row0383_KELT-23_A_b.npz,
390,TOI-4860 b,112,20,3,results/multi_system/_chunks/chunk_13/status_row0390_TOI-4860_b.png,results/multi_system/_chunks/chunk_13/batch_row0390_TOI-4860_b.npz,
391,Kepler-423 b,65,68,2,results/multi_system/_chunks/chunk_13/status_row0391_Kepler-423_b.png,results/multi_system/_chunks/chunk_13/batch_row0391_Kepler-423_b.npz,
393,Kepler-77 b,14,118,3,results/multi_system/_chunks/chunk_13/status_row0393_Kepler-77_b.png,results/multi_system/_chunks/chunk_13/batch_row0393_Kepler-77_b.npz,
399,CoRoT-10 b,59,73,3,results/multi_system/_chunks/chunk_13/status_row0399_CoRoT-10_b.png,results/multi_system/_chunks/chunk_13/batch_row0399_CoRoT-10_b.npz,
403,TOI-3757 b,102,31,2,results/multi_system/_chunks/chunk_13/status_row0403_TOI-3757_b.png,results/multi_system/_chunks/chunk_13/batch_row0403_TOI-3757_b.npz,
405,HATS-24 b,65,67,3,results/multi_system/_chunks/chunk_13/status_row0405_HATS-24_b.png,results/multi_system/_chunks/chunk_13/batch_row0405_HATS-24_b.npz,
411,NGTS-5 b,84,48,3,results/multi_system/_chunks/chunk_14/status_row0411_NGTS-5_b.png,results/multi_system/_chunks/chunk_14/batch_row0411_NGTS-5_b.npz,
414,CoRoT-11 b,52,81,2,results/multi_system/_chunks/chunk_14/status_row0414_CoRoT-11_b.png,results/multi_system/_chunks/chunk_14/batch_row0414_CoRoT-11_b.npz,
417,TOI-2154 b,87,45,3,results/multi_system/_chunks/chunk_14/status_row0417_TOI-2154_b.png,results/multi_system/_chunks/chunk_14/batch_row0417_TOI-2154_b.npz,
420,HAT-P-45 b,48,86,1,results/multi_system/_chunks/chunk_14/status_row0420_HAT-P-45_b.png,results/multi_system/_chunks/chunk_14/batch_row0420_HAT-P-45_b.npz,
434,TOI-5634 A b,98,32,5,results/multi_system/_chunks/chunk_14/status_row0434_TOI-5634_A_b.png,results/multi_system/_chunks/chunk_14/batch_row0434_TOI-5634_A_b.npz,
439,TOI-530 b,91,41,3,results/multi_system/_chunks/chunk_15/status_row0439_TOI-530_b.png,results/multi_system/_chunks/chunk_15/batch_row0439_TOI-530_b.npz,
443,HAT-P-70 b,4,128,3,results/multi_system/_chunks/chunk_15/status_row0443_HAT-P-70_b.png,results/multi_system/_chunks/chunk_15/batch_row0443_HAT-P-70_b.npz,
446,TOI-157 b,48,85,2,results/multi_system/_chunks/chunk_15/status_row0446_TOI-157_b.png,results/multi_system/_chunks/chunk_15/batch_row0446_TOI-157_b.npz,
447,K2-140 b,66,64,5,results/multi_system/_chunks/chunk_15/status_row0447_K2-140_b.png,results/multi_system/_chunks/chunk_15/batch_row0447_K2-140_b.npz,
450,HAT-P-27 b,76,57,2,results/multi_system/_chunks/chunk_15/status_row0450_HAT-P-27_b.png,results/multi_system/_chunks/chunk_15/batch_row0450_HAT-P-27_b.npz,
457,Qatar-10 b,69,62,4,results/multi_system/_chunks/chunk_15/status_row0457_Qatar-10_b.png,results/multi_system/_chunks/chunk_15/batch_row0457_Qatar-10_b.npz,
461,TOI-3714 b,109,23,3,results/multi_system/_chunks/chunk_15/status_row0461_TOI-3714_b.png,results/multi_system/_chunks/chunk_15/batch_row0461_TOI-3714_b.npz,
466,HATS-43 b,79,51,5,results/multi_system/_chunks/chunk_16/status_row0466_HATS-43_b.png,results/multi_system/_chunks/chunk_16/batch_row0466_HATS-43_b.npz,
467,TOI-2368 b,76,59,0,results/multi_system/_chunks/chunk_16/status_row0467_TOI-2368_b.png,results/multi_system/_chunks/chunk_16/batch_row0467_TOI-2368_b.npz,
479,Kepler-1979 b,128,3,4,results/multi_system/_chunks/chunk_16/status_row0479_Kepler-1979_b.png,results/multi_system/_chunks/chunk_16/batch_row0479_Kepler-1979_b.npz,
509,Kepler-1976 b,44,89,2,results/multi_system/_chunks/chunk_17/status_row0509_Kepler-1976_b.png,results/multi_system/_chunks/chunk_17/batch_row0509_Kepler-1976_b.npz,
527,CoRoT-25 b,13,119,3,results/multi_system/_chunks/chunk_18/status_row0527_CoRoT-25_b.png,results/multi_system/_chunks/chunk_18/batch_row0527_CoRoT-25_b.npz,
529,Kepler-297 d,131,0,4,results/multi_system/_chunks/chunk_18/status_row0529_Kepler-297_d.png,results/multi_system/_chunks/chunk_18/batch_row0529_Kepler-297_d.npz,
535,CoRoT-29 b,9,123,3,results/multi_system/_chunks/chunk_18/status_row0535_CoRoT-29_b.png,results/multi_system/_chunks/chunk_18/batch_row0535_CoRoT-29_b.npz,
543,NGTS-26 b,60,72,3,results/multi_system/_chunks/chunk_18/status_row0543_NGTS-26_b.png,results/multi_system/_chunks/chunk_18/batch_row0543_NGTS-26_b.npz,
544,Kepler-1984 b,90,41,4,results/multi_system/_chunks/chunk_18/status_row0544_Kepler-1984_b.png,results/multi_system/_chunks/chunk_18/batch_row0544_Kepler-1984_b.npz,
581,WASP-139 b,22,110,3,results/multi_system/_chunks_tierb/chunk_00/status_row0003_WASP-139_b.png,results/multi_system/_chunks_tierb/chunk_00/batch_row0003_WASP-139_b.npz,
584,WASP-75 b,72,55,8,results/multi_system/_chunks_tierb/chunk_00/status_row0006_WASP-75_b.png,results/multi_system/_chunks_tierb/chunk_00/batch_row0006_WASP-75_b.npz,
602,TOI-2295 b,65,67,3,results/multi_system/_chunks_tierb/chunk_01/status_row0024_TOI-2295_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0024_TOI-2295_b.npz,
604,WASP-5 b,26,107,2,results/multi_system/_chunks_tierb/chunk_01/status_row0026_WASP-5_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0026_WASP-5_b.npz,
605,WASP-114 b,4,130,1,results/multi_system/_chunks_tierb/chunk_01/status_row0027_WASP-114_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0027_WASP-114_b.npz,
618,CoRoT-12 b,65,67,3,results/multi_system/_chunks_tierb/chunk_02/status_row0040_CoRoT-12_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0040_CoRoT-12_b.npz,
625,WASP-180 A b,36,98,1,results/multi_system/_chunks_tierb/chunk_02/status_row0047_WASP-180_A_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0047_WASP-180_A_b.npz,
627,TOI-905 b,87,46,2,results/multi_system/_chunks_tierb/chunk_02/status_row0049_TOI-905_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0049_TOI-905_b.npz,
631,WASP-130 b,9,123,3,results/multi_system/_chunks_tierb/chunk_03/status_row0053_WASP-130_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0053_WASP-130_b.npz,
646,TOI-1278 b,123,9,3,results/multi_system/_chunks_tierb/chunk_04/status_row0068_TOI-1278_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0068_TOI-1278_b.npz,
651,WASP-43 b,59,73,3,results/multi_system/_chunks_tierb/chunk_04/status_row0073_WASP-43_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0073_WASP-43_b.npz,
652,Qatar-2 b,95,33,7,results/multi_system/_chunks_tierb/chunk_04/status_row0074_Qatar-2_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0074_Qatar-2_b.npz,
656,WASP-96 b,18,115,2,results/multi_system/_chunks_tierb/chunk_04/status_row0078_WASP-96_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0078_WASP-96_b.npz,
658,NGTS-30 b,40,93,2,results/multi_system/_chunks_tierb/chunk_04/status_row0080_NGTS-30_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0080_NGTS-30_b.npz,
660,KPS-1 b,16,117,2,results/multi_system/_chunks_tierb/chunk_04/status_row0082_KPS-1_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0082_KPS-1_b.npz,
662,CoRoT-35 b,2,131,2,results/multi_system/_chunks_tierb/chunk_05/status_row0084_CoRoT-35_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0084_CoRoT-35_b.npz,
666,WASP-83 b,2,131,2,results/multi_system/_chunks_tierb/chunk_05/status_row0088_WASP-83_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0088_WASP-83_b.npz,
670,WASP-90 b,16,117,2,results/multi_system/_chunks_tierb/chunk_05/status_row0092_WASP-90_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0092_WASP-90_b.npz,
675,NGTS-35 b,105,28,2,results/multi_system/_chunks_tierb/chunk_05/status_row0097_NGTS-35_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0097_NGTS-35_b.npz,
676,WASP-37 b,50,81,4,results/multi_system/_chunks_tierb/chunk_05/status_row0098_WASP-37_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0098_WASP-37_b.npz,
680,WASP-142 b,4,129,2,results/multi_system/_chunks_tierb/chunk_06/status_row0102_WASP-142_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0102_WASP-142_b.npz,
683,WASP-132 b,46,85,4,results/multi_system/_chunks_tierb/chunk_06/status_row0105_WASP-132_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0105_WASP-132_b.npz,
685,WTS-2 b,103,29,3,results/multi_system/_chunks_tierb/chunk_06/status_row0107_WTS-2_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0107_WTS-2_b.npz,
686,TOI-5300 b,38,92,5,results/multi_system/_chunks_tierb/chunk_06/status_row0108_TOI-5300_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0108_TOI-5300_b.npz,
693,CoRoT-5 b,38,94,3,results/multi_system/_chunks_tierb/chunk_06/status_row0115_CoRoT-5_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0115_CoRoT-5_b.npz,
694,TOI-2989 b,89,38,8,results/multi_system/_chunks_tierb/chunk_07/status_row0116_TOI-2989_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0116_TOI-2989_b.npz,
696,XO-5 b,16,116,3,results/multi_system/_chunks_tierb/chunk_07/status_row0118_XO-5_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0118_XO-5_b.npz,
703,WASP-31 b,74,59,2,results/multi_system/_chunks_tierb/chunk_07/status_row0125_WASP-31_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0125_WASP-31_b.npz,
713,TOI-6628 b,17,116,2,results/multi_system/_chunks_tierb/chunk_08/status_row0135_TOI-6628_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0135_TOI-6628_b.npz,
716,TOI-5027 b,16,116,3,results/multi_system/_chunks_tierb/chunk_08/status_row0138_TOI-5027_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0138_TOI-5027_b.npz,
717,WASP-135 b,64,69,2,results/multi_system/_chunks_tierb/chunk_08/status_row0139_WASP-135_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0139_WASP-135_b.npz,
721,WASP-70 A b,17,116,2,results/multi_system/_chunks_tierb/chunk_08/status_row0143_WASP-70_A_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0143_WASP-70_A_b.npz,
725,TOI-2969 b,79,54,2,results/multi_system/_chunks_tierb/chunk_08/status_row0147_TOI-2969_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0147_TOI-2969_b.npz,
731,TIC 241249530 b,53,81,1,results/multi_system/_chunks_tierb/chunk_09/status_row0153_TIC_241249530_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0153_TIC_241249530_b.npz,
